system_name,exec_time,timestamp,timestamp_dt
1isf__1__1.B__1.D,2.85,"2025-06-15 12:12:13,652",2025-06-15 12:12:13.652
7okt__1__1.A__1.E,2.83,"2025-06-15 12:12:16,483",2025-06-15 12:12:16.483
5jmy__2__1.B__1.M_1.N,2.82,"2025-06-15 12:12:19,298",2025-06-15 12:12:19.298
3ca5__2__2.A__2.D,2.84,"2025-06-15 12:12:22,139",2025-06-15 12:12:22.139
8cb6__1__1.B__1.E,3.33,"2025-06-15 12:12:25,471",2025-06-15 12:12:25.471
4p9o__1__2.A_2.B__2.E,2.84,"2025-06-15 12:12:28,315",2025-06-15 12:12:28.315
6i6r__2__1.B__1.M,2.84,"2025-06-15 12:12:31,156",2025-06-15 12:12:31.156
6gwv__3__1.O_1.P__1.CA,2.84,"2025-06-15 12:12:33,991",2025-06-15 12:12:33.991
6eut__1__1.A__1.C,2.85,"2025-06-15 12:12:36,845",2025-06-15 12:12:36.845
6hbz__1__1.A_1.B__1.C_1.D,2.82,"2025-06-15 12:12:39,663",2025-06-15 12:12:39.663
3afk__1__1.B__1.D_1.F,2.85,"2025-06-15 12:12:42,510",2025-06-15 12:12:42.510
5aog__1__1.A__1.D_1.G_1.H,3.11,"2025-06-15 12:12:45,620",2025-06-15 12:12:45.620
4fz0__1__1.B__1.K,2.85,"2025-06-15 12:12:48,471",2025-06-15 12:12:48.471
1d7c__1__1.A_1.B__1.E_1.K,2.83,"2025-06-15 12:12:51,296",2025-06-15 12:12:51.296
1o94__1__1.C__1.M,2.85,"2025-06-15 12:12:54,143",2025-06-15 12:12:54.143
5fbc__1__1.A__1.E,2.84,"2025-06-15 12:12:56,982",2025-06-15 12:12:56.982
1lor__1__1.A_2.A__1.B,2.85,"2025-06-15 12:12:59,827",2025-06-15 12:12:59.827
4cdf__1__1.A_1.B_1.C__1.I,2.83,"2025-06-15 12:13:02,652",2025-06-15 12:13:02.652
3l4t__1__1.A__1.B,2.84,"2025-06-15 12:13:05,488",2025-06-15 12:13:05.488
5npp__1__1.B__1.O,2.85,"2025-06-15 12:13:08,335",2025-06-15 12:13:08.335
3oha__1__1.A__1.D_1.H_1.I,2.83,"2025-06-15 12:13:11,162",2025-06-15 12:13:11.162
1vhn__1__1.A__1.B_1.E,2.83,"2025-06-15 12:13:13,993",2025-06-15 12:13:13.993
4js1__1__1.A__1.C_1.D,2.84,"2025-06-15 12:13:16,830",2025-06-15 12:13:16.830
6x5u__4__2.F__2.X,2.84,"2025-06-15 12:13:19,666",2025-06-15 12:13:19.666
3lty__1__1.A_1.B__1.C,2.84,"2025-06-15 12:13:22,509",2025-06-15 12:13:22.509
6e1a__1__1.A__1.B_1.C_1.G,2.84,"2025-06-15 12:13:25,350",2025-06-15 12:13:25.350
3sw6__1__1.A_2.A__2.B,2.79,"2025-06-15 12:13:28,143",2025-06-15 12:13:28.143
1r34__1__1.A__1.C_1.D,2.83,"2025-06-15 12:13:30,970",2025-06-15 12:13:30.970
2goo__1__1.C__1.H,2.82,"2025-06-15 12:13:33,787",2025-06-15 12:13:33.787
7kid__1__1.A__1.G,2.85,"2025-06-15 12:13:36,633",2025-06-15 12:13:36.633
1s4m__2__1.B__1.E,2.84,"2025-06-15 12:13:39,475",2025-06-15 12:13:39.475
3qmt__1__1.A_1.B__1.E,2.83,"2025-06-15 12:13:42,304",2025-06-15 12:13:42.304
6y88__6__1.F__1.U,2.86,"2025-06-15 12:13:45,164",2025-06-15 12:13:45.164
5j3z__2__1.B__1.S,2.86,"2025-06-15 12:13:48,022",2025-06-15 12:13:48.022
3g1b__1__1.B__1.D,2.85,"2025-06-15 12:13:50,868",2025-06-15 12:13:50.868
6lq9__1__1.C__1.J,2.81,"2025-06-15 12:13:53,675",2025-06-15 12:13:53.675
7v3d__1__1.A_1.B__1.F,2.83,"2025-06-15 12:13:56,509",2025-06-15 12:13:56.509
5k5m__1__1.A__1.D,2.84,"2025-06-15 12:13:59,353",2025-06-15 12:13:59.353
5df1__2__1.B__1.G_1.H,2.82,"2025-06-15 12:14:02,175",2025-06-15 12:14:02.175
3elh__2__1.F__1.Q_1.R,2.85,"2025-06-15 12:14:05,028",2025-06-15 12:14:05.028
3oky__1__2.B__2.C,2.84,"2025-06-15 12:14:07,867",2025-06-15 12:14:07.867
5man__1__1.A__1.B,2.85,"2025-06-15 12:14:10,717",2025-06-15 12:14:10.717
7nag__2__1.B__1.D,2.85,"2025-06-15 12:14:55,256",2025-06-15 12:14:55.256
3p61__1__1.A_1.B__1.D,2.85,"2025-06-15 12:14:58,110",2025-06-15 12:14:58.110
5fog__3__1.D__1.M,2.84,"2025-06-15 12:15:00,946",2025-06-15 12:15:00.946
4kql__1__3.A__3.L,2.82,"2025-06-15 12:15:03,763",2025-06-15 12:15:03.763
3ova__1__2.A__2.C_2.E,2.83,"2025-06-15 12:15:06,590",2025-06-15 12:15:06.590
2w08__1__1.D__1.T,2.85,"2025-06-15 12:15:09,442",2025-06-15 12:15:09.442
3a3k__1__1.A__1.C,2.84,"2025-06-15 12:15:12,286",2025-06-15 12:15:12.286
6sh1__1__1.A__1.D,2.84,"2025-06-15 12:15:15,126",2025-06-15 12:15:15.126
1pj6__1__2.A__2.C,2.81,"2025-06-15 12:15:17,940",2025-06-15 12:15:17.940
2iut__1__1.A_1.B__1.E_1.F,2.85,"2025-06-15 12:15:20,787",2025-06-15 12:15:20.787
4z2l__1__1.A__1.B,2.85,"2025-06-15 12:15:23,636",2025-06-15 12:15:23.636
6i1g__2__1.B__1.D,2.82,"2025-06-15 12:15:26,461",2025-06-15 12:15:26.461
1wda__1__2.A__2.J,2.84,"2025-06-15 12:15:29,305",2025-06-15 12:15:29.305
1nfs__1__1.A__1.D_1.E,2.84,"2025-06-15 12:15:32,141",2025-06-15 12:15:32.141
7eek__1__1.A__1.I,3.25,"2025-06-15 12:15:35,390",2025-06-15 12:15:35.390
1uoo__1__1.A__1.B,2.84,"2025-06-15 12:15:38,229",2025-06-15 12:15:38.229
2bif__1__1.A__1.F_1.H,2.84,"2025-06-15 12:15:41,073",2025-06-15 12:15:41.073
4ien__2__1.C_1.D_2.C__1.P,2.85,"2025-06-15 12:15:43,927",2025-06-15 12:15:43.927
5eat__1__1.A__1.B_1.C_1.D_1.E,2.84,"2025-06-15 12:15:46,771",2025-06-15 12:15:46.771
1afb__1__1.A__1.D_1.F,2.84,"2025-06-15 12:15:49,607",2025-06-15 12:15:49.607
1qk2__1__1.A__1.E,2.85,"2025-06-15 12:15:52,455",2025-06-15 12:15:52.455
4hjh__2__1.B__1.IC,2.9,"2025-06-15 12:15:55,352",2025-06-15 12:15:55.352
3hf6__1__1.A__1.C,2.83,"2025-06-15 12:15:58,185",2025-06-15 12:15:58.185
3nwd__4__3.D__3.F,2.84,"2025-06-15 12:16:01,027",2025-06-15 12:16:01.027
5etl__1__1.A__1.J,2.84,"2025-06-15 12:16:03,868",2025-06-15 12:16:03.868
7k5m__1__1.B__1.I,2.83,"2025-06-15 12:16:06,701",2025-06-15 12:16:06.701
6xop__1__1.A__1.B,2.85,"2025-06-15 12:16:09,548",2025-06-15 12:16:09.548
4i4y__2__1.C__1.H_1.O,2.83,"2025-06-15 12:16:12,381",2025-06-15 12:16:12.381
5w6y__1__1.A_1.B__1.D,2.84,"2025-06-15 12:16:15,220",2025-06-15 12:16:15.220
6g3y__1__1.A__1.D,2.84,"2025-06-15 12:16:18,060",2025-06-15 12:16:18.060
8bf4__1__1.B__1.H,2.83,"2025-06-15 12:16:20,895",2025-06-15 12:16:20.895
5ebb__2__1.B__1.N,2.86,"2025-06-15 12:16:23,758",2025-06-15 12:16:23.758
1ka1__1__1.A__1.B_1.C_1.D,2.84,"2025-06-15 12:16:26,603",2025-06-15 12:16:26.603
8sz3__1__1.A_2.B__2.I,2.83,"2025-06-15 12:16:29,436",2025-06-15 12:16:29.436
6apl__3__1.C__1.N,2.84,"2025-06-15 12:16:32,278",2025-06-15 12:16:32.278
7vbv__1__1.B__1.N,2.86,"2025-06-15 12:16:35,135",2025-06-15 12:16:35.135
5t64__1__1.B__1.M,2.76,"2025-06-15 12:16:37,897",2025-06-15 12:16:37.897
8gmi__1__1.B__1.K,2.86,"2025-06-15 12:16:40,753",2025-06-15 12:16:40.753
5bys__1__1.A__1.C_1.H,3.24,"2025-06-15 12:16:43,998",2025-06-15 12:16:43.998
5yjo__1__1.A__1.E_1.F,2.83,"2025-06-15 12:16:46,830",2025-06-15 12:16:46.830
3f6k__1__1.A__1.C,2.83,"2025-06-15 12:16:49,661",2025-06-15 12:16:49.661
6jo0__1__1.A__1.B,2.87,"2025-06-15 12:16:52,536",2025-06-15 12:16:52.536
4hb0__1__1.C__1.F,2.85,"2025-06-15 12:16:55,382",2025-06-15 12:16:55.382
6hph__1__1.A__1.B_1.C,2.85,"2025-06-15 12:16:58,229",2025-06-15 12:16:58.229
7v0j__3__1.C__1.F,2.85,"2025-06-15 12:17:01,079",2025-06-15 12:17:01.079
7t78__2__1.B__1.I,2.85,"2025-06-15 12:17:03,933",2025-06-15 12:17:03.933
4tx6__1__1.A__1.C,2.84,"2025-06-15 12:17:06,774",2025-06-15 12:17:06.774
4mme__1__1.A__1.E,2.83,"2025-06-15 12:17:09,601",2025-06-15 12:17:09.601
2x0q__1__2.A__2.B_2.C_2.D,2.84,"2025-06-15 12:17:12,441",2025-06-15 12:17:12.441
2o7i__1__1.A__1.B,2.84,"2025-06-15 12:17:15,282",2025-06-15 12:17:15.282
6yyd__1__1.A__1.B,2.81,"2025-06-15 12:17:18,097",2025-06-15 12:17:18.097
6boi__1__1.A__1.C,2.84,"2025-06-15 12:17:20,935",2025-06-15 12:17:20.935
5ufi__3__1.C__1.G,2.83,"2025-06-15 12:17:23,768",2025-06-15 12:17:23.768
7y4p__1__1.A__1.E,2.84,"2025-06-15 12:17:26,604",2025-06-15 12:17:26.604
2ica__1__1.A__1.B,2.84,"2025-06-15 12:17:29,447",2025-06-15 12:17:29.447
1fj4__1__1.B__1.F,2.84,"2025-06-15 12:17:32,289",2025-06-15 12:17:32.289
6c0m__1__1.B__1.R,2.84,"2025-06-15 12:17:35,129",2025-06-15 12:17:35.129
6iqy__2__1.B__1.S,2.82,"2025-06-15 12:17:37,952",2025-06-15 12:17:37.952
5fa1__1__1.B__1.D,2.84,"2025-06-15 12:17:40,792",2025-06-15 12:17:40.792
3hhe__1__1.A__1.C,2.85,"2025-06-15 12:17:43,639",2025-06-15 12:17:43.639
5wdl__1__1.F__1.V,2.84,"2025-06-15 12:17:46,476",2025-06-15 12:17:46.476
6fhy__1__1.A__1.C,2.86,"2025-06-15 12:17:49,332",2025-06-15 12:17:49.332
1juh__2__1.B__1.GA_1.X,2.84,"2025-06-15 12:17:52,174",2025-06-15 12:17:52.174
6qp8__1__1.B__1.I,2.83,"2025-06-15 12:17:55,008",2025-06-15 12:17:55.008
6wo4__1__1.B__1.E,2.82,"2025-06-15 12:17:57,832",2025-06-15 12:17:57.832
8cov__1__1.B__1.T,2.84,"2025-06-15 12:18:00,668",2025-06-15 12:18:00.668
2pg2__1__1.B__1.H,2.85,"2025-06-15 12:18:03,522",2025-06-15 12:18:03.522
5j1x__1__1.A__1.E,2.88,"2025-06-15 12:18:06,399",2025-06-15 12:18:06.399
4i4v__2__1.D__1.L,2.84,"2025-06-15 12:18:09,240",2025-06-15 12:18:09.240
5e64__1__1.A_1.B_2.B__2.H,2.83,"2025-06-15 12:18:12,073",2025-06-15 12:18:12.073
3cxq__1__1.A_2.A__2.B,2.85,"2025-06-15 12:18:14,926",2025-06-15 12:18:14.926
8b0d__1__1.A__1.C,2.83,"2025-06-15 12:18:17,751",2025-06-15 12:18:17.751
3b03__1__1.A__1.E_1.F,2.83,"2025-06-15 12:18:20,585",2025-06-15 12:18:20.585
5la4__1__1.A__1.E,2.82,"2025-06-15 12:18:23,408",2025-06-15 12:18:23.408
1jcl__1__1.A__1.C,2.84,"2025-06-15 12:18:26,244",2025-06-15 12:18:26.244
5my0__2__1.D__1.G,3.21,"2025-06-15 12:18:29,453",2025-06-15 12:18:29.453
5m5u__1__1.A__1.C,2.81,"2025-06-15 12:18:32,261",2025-06-15 12:18:32.261
5bzl__1__1.A__1.D,2.81,"2025-06-15 12:18:35,071",2025-06-15 12:18:35.071
6tlk__2__1.D__1.R,2.84,"2025-06-15 12:18:37,908",2025-06-15 12:18:37.908
1v3c__1__1.B__1.J,2.85,"2025-06-15 12:18:40,757",2025-06-15 12:18:40.757
6o9x__1__1.A__1.B,2.85,"2025-06-15 12:18:43,607",2025-06-15 12:18:43.607
4p10__1__1.A__1.B_1.C_1.D,2.84,"2025-06-15 12:18:46,448",2025-06-15 12:18:46.448
6uux__1__1.A__1.C,2.95,"2025-06-15 12:18:49,402",2025-06-15 12:18:49.402
2ybe__1__1.A__1.B_1.D_1.E_1.F,2.84,"2025-06-15 12:18:52,239",2025-06-15 12:18:52.239
4rus__2__1.C__1.V,2.86,"2025-06-15 12:18:55,096",2025-06-15 12:18:55.096
4cyj__1__1.A__1.G_1.H,2.84,"2025-06-15 12:18:57,934",2025-06-15 12:18:57.934
7s7t__1__1.A__1.B,2.83,"2025-06-15 12:19:00,762",2025-06-15 12:19:00.762
4tsq__3__1.C__1.U,2.87,"2025-06-15 12:19:03,629",2025-06-15 12:19:03.629
3n76__1__12.A_7.A__12.B,2.86,"2025-06-15 12:19:06,489",2025-06-15 12:19:06.489
3n15__1__1.A__1.B,2.83,"2025-06-15 12:19:09,321",2025-06-15 12:19:09.321
7n54__1__1.B__1.H,2.84,"2025-06-15 12:19:12,166",2025-06-15 12:19:12.166
4bcc__1__1.A__1.B_1.F,2.84,"2025-06-15 12:19:15,010",2025-06-15 12:19:15.010
3wsx__1__1.A__1.C,2.82,"2025-06-15 12:19:17,827",2025-06-15 12:19:17.827
6gw4__1__1.A__1.B,2.85,"2025-06-15 12:19:20,675",2025-06-15 12:19:20.675
2c92__1__1.B_1.C__1.J,2.86,"2025-06-15 12:19:23,532",2025-06-15 12:19:23.532
3ek5__1__1.A_1.C_1.D_1.E_1.F__1.K_1.L,2.83,"2025-06-15 12:19:26,357",2025-06-15 12:19:26.357
4c7w__1__1.B__1.G_1.R,2.82,"2025-06-15 12:19:29,180",2025-06-15 12:19:29.180
4o3f__1__1.A__1.B,2.84,"2025-06-15 12:19:32,018",2025-06-15 12:19:32.018
1ub3__1__1.C__1.G,2.85,"2025-06-15 12:19:34,869",2025-06-15 12:19:34.869
1lhu__1__2.A__2.C,2.83,"2025-06-15 12:19:37,695",2025-06-15 12:19:37.695
6bo6__1__3.A__3.B,2.85,"2025-06-15 12:19:40,546",2025-06-15 12:19:40.546
8fvb__1__1.B_2.A_2.B__2.E,2.84,"2025-06-15 12:19:43,391",2025-06-15 12:19:43.391
8ep7__2__1.B_2.B__2.E,2.82,"2025-06-15 12:19:46,215",2025-06-15 12:19:46.215
5slg__1__1.A__1.G,2.83,"2025-06-15 12:19:49,048",2025-06-15 12:19:49.048
1gzf__3__1.C__1.I_1.J,2.84,"2025-06-15 12:19:51,886",2025-06-15 12:19:51.886
5wgu__1__1.A__1.N,2.82,"2025-06-15 12:19:54,709",2025-06-15 12:19:54.709
5bs3__1__1.A_1.B__1.I,2.84,"2025-06-15 12:19:57,554",2025-06-15 12:19:57.554
4kgq__1__3.A_3.B__3.F,2.83,"2025-06-15 12:20:00,382",2025-06-15 12:20:00.382
8g9d__1__1.A__1.B,2.85,"2025-06-15 12:20:03,236",2025-06-15 12:20:03.236
1on6__1__1.A__1.C_1.D,2.84,"2025-06-15 12:20:06,076",2025-06-15 12:20:06.076
7cfd__5__1.G__1.H,2.78,"2025-06-15 12:20:08,852",2025-06-15 12:20:08.852
4avb__2__1.B__1.J_1.N,2.84,"2025-06-15 12:20:11,693",2025-06-15 12:20:11.693
5svf__2__1.C__1.L,2.85,"2025-06-15 12:20:14,541",2025-06-15 12:20:14.541
6bto__1__1.A__1.D_1.F,2.84,"2025-06-15 12:20:17,382",2025-06-15 12:20:17.382
3elm__1__2.A__2.C_2.I,2.85,"2025-06-15 12:20:20,228",2025-06-15 12:20:20.228
6ex0__1__2.B__2.D,2.82,"2025-06-15 12:20:23,045",2025-06-15 12:20:23.045
6btn__1__1.A__1.C_1.D_1.F,2.84,"2025-06-15 12:20:25,888",2025-06-15 12:20:25.888
6iil__1__1.B__1.D,2.84,"2025-06-15 12:20:28,729",2025-06-15 12:20:28.729
4fxr__1__1.A_1.B__1.C,2.83,"2025-06-15 12:20:31,559",2025-06-15 12:20:31.559
3qms__1__1.A_1.B__1.C,2.83,"2025-06-15 12:20:34,394",2025-06-15 12:20:34.394
5byr__1__1.A__1.C_1.H,3.18,"2025-06-15 12:20:37,572",2025-06-15 12:20:37.572
1q91__1__1.A__1.B_1.C_1.D,2.75,"2025-06-15 12:20:40,320",2025-06-15 12:20:40.320
4zr5__2__1.A__1.G_1.H,2.83,"2025-06-15 12:20:43,154",2025-06-15 12:20:43.154
3nq7__1__1.A_1.B__1.D,2.79,"2025-06-15 12:20:45,941",2025-06-15 12:20:45.941
1d7d__1__1.A_1.B__1.E_1.L,2.85,"2025-06-15 12:20:48,794",2025-06-15 12:20:48.794
6x81__2__1.D_1.E_1.F__1.I_1.J,2.84,"2025-06-15 12:20:51,632",2025-06-15 12:20:51.632
5tw8__2__1.B__1.G,2.83,"2025-06-15 12:20:54,462",2025-06-15 12:20:54.462
7li5__1__1.A__1.C,2.85,"2025-06-15 12:20:57,309",2025-06-15 12:20:57.309
3uel__1__1.A__1.D,2.85,"2025-06-15 12:21:00,155",2025-06-15 12:21:00.155
3nqc__1__1.A_1.B__1.C,2.85,"2025-06-15 12:21:03,006",2025-06-15 12:21:03.006
1uj5__2__2.A__2.B,2.86,"2025-06-15 12:21:05,864",2025-06-15 12:21:05.864
3w8o__2__1.B__1.D,2.94,"2025-06-15 12:21:08,809",2025-06-15 12:21:08.809
1h3c__1__2.B__2.G,2.84,"2025-06-15 12:21:11,651",2025-06-15 12:21:11.651
4ay9__3__1.A__1.K,2.83,"2025-06-15 12:21:14,481",2025-06-15 12:21:14.481
3bkq__1__1.A__1.B,2.9,"2025-06-15 12:21:17,384",2025-06-15 12:21:17.384
8qhq__2__1.C_1.D__1.O,2.83,"2025-06-15 12:21:20,215",2025-06-15 12:21:20.215
7coz__1__1.A__1.D_1.F_1.G,2.86,"2025-06-15 12:21:23,074",2025-06-15 12:21:23.074
6ykb__1__1.A__1.C,2.8,"2025-06-15 12:21:25,875",2025-06-15 12:21:25.875
4ax7__2__1.B__1.T,2.84,"2025-06-15 12:21:28,715",2025-06-15 12:21:28.715
4a61__1__1.A__1.B_1.C,2.83,"2025-06-15 12:21:31,548",2025-06-15 12:21:31.548
8ez1__1__1.A_1.B__1.D,2.84,"2025-06-15 12:21:34,386",2025-06-15 12:21:34.386
7u0r__1__1.B__1.I_1.J_1.K_1.L,2.84,"2025-06-15 12:21:37,224",2025-06-15 12:21:37.224
4s3q__1__1.A__1.D,2.83,"2025-06-15 12:21:40,058",2025-06-15 12:21:40.058
3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G,2.83,"2025-06-15 12:21:42,883",2025-06-15 12:21:42.883
1h1i__1__1.A_1.C__1.E,2.85,"2025-06-15 12:21:45,738",2025-06-15 12:21:45.738
3q9b__1__1.A_1.I__1.FE_1.IE_1.T,2.85,"2025-06-15 12:21:48,586",2025-06-15 12:21:48.586
6fl8__2__1.B__1.J_1.K_1.L,2.83,"2025-06-15 12:21:51,418",2025-06-15 12:21:51.418
5nn4__1__1.A__1.D,2.82,"2025-06-15 12:21:54,240",2025-06-15 12:21:54.240
5qgm__1__1.A__1.F,2.88,"2025-06-15 12:21:57,117",2025-06-15 12:21:57.117
6f5w__1__1.B__1.HA,2.82,"2025-06-15 12:21:59,941",2025-06-15 12:21:59.941
6fxr__1__1.A__1.B,2.83,"2025-06-15 12:22:02,774",2025-06-15 12:22:02.774
3qez__1__1.A_1.B__1.E,2.84,"2025-06-15 12:22:05,611",2025-06-15 12:22:05.611
7k4g__1__1.A__1.G_1.H_1.I,2.83,"2025-06-15 12:22:08,444",2025-06-15 12:22:08.444
2yqs__1__1.A__1.B_1.D,2.84,"2025-06-15 12:22:11,287",2025-06-15 12:22:11.287
1xpg__2__1.B__1.K,2.83,"2025-06-15 12:22:14,120",2025-06-15 12:22:14.120
5np8__1__1.A__1.B,2.82,"2025-06-15 12:22:16,943",2025-06-15 12:22:16.943
1wk9__1__1.A__1.B,2.83,"2025-06-15 12:22:19,772",2025-06-15 12:22:19.772
3kqn__1__1.A__1.C_1.D_1.E,2.83,"2025-06-15 12:22:22,602",2025-06-15 12:22:22.602
4p3n__1__1.B__1.G,2.84,"2025-06-15 12:22:25,440",2025-06-15 12:22:25.440
2hmv__1__4.A_4.B__4.C,2.84,"2025-06-15 12:22:28,282",2025-06-15 12:22:28.282
5vt4__1__1.A__1.E,2.86,"2025-06-15 12:22:31,144",2025-06-15 12:22:31.144
6i6x__2__1.B__1.S,2.84,"2025-06-15 12:22:33,986",2025-06-15 12:22:33.986
3nqa__1__1.A_1.B__1.C,2.84,"2025-06-15 12:22:36,823",2025-06-15 12:22:36.823
3bqn__3__1.A_1.B__1.D,2.83,"2025-06-15 12:22:39,652",2025-06-15 12:22:39.652
5h47__10__1.J__1.PB,2.83,"2025-06-15 12:22:42,487",2025-06-15 12:22:42.487
6bkz__1__1.A_1.B__1.D,2.81,"2025-06-15 12:22:45,295",2025-06-15 12:22:45.295
6cq8__1__1.A__1.H,2.84,"2025-06-15 12:22:48,132",2025-06-15 12:22:48.132
5eqe__1__1.A__1.C,2.82,"2025-06-15 12:22:50,955",2025-06-15 12:22:50.955
5aw4__1__1.B__1.D,2.86,"2025-06-15 12:22:53,816",2025-06-15 12:22:53.816
1w2c__2__1.B__1.H_1.I_1.J,2.83,"2025-06-15 12:22:56,647",2025-06-15 12:22:56.647
8f1g__1__1.A__1.C,2.87,"2025-06-15 12:22:59,516",2025-06-15 12:22:59.516
3qkv__1__1.A__1.C,2.84,"2025-06-15 12:23:02,357",2025-06-15 12:23:02.357
6bkx__1__2.A__2.F,2.84,"2025-06-15 12:23:05,193",2025-06-15 12:23:05.193
5m8l__4__1.D__1.U,2.83,"2025-06-15 12:23:08,020",2025-06-15 12:23:08.020
6h7e__1__1.A__1.C,2.88,"2025-06-15 12:23:10,898",2025-06-15 12:23:10.898
2xju__1__1.A__1.B_1.C,2.85,"2025-06-15 12:23:13,746",2025-06-15 12:23:13.746
6gxv__2__1.B__1.D,2.85,"2025-06-15 12:23:16,600",2025-06-15 12:23:16.600
6z3v__1__1.A_1.B__1.D_1.I,2.85,"2025-06-15 12:23:19,448",2025-06-15 12:23:19.448
2vfs__1__1.A__1.B_1.C,2.85,"2025-06-15 12:23:22,293",2025-06-15 12:23:22.293
4kgj__1__1.A__1.J,2.83,"2025-06-15 12:23:25,122",2025-06-15 12:23:25.122
8odp__1__1.A_1.B__1.I_1.J_1.K_1.L,2.85,"2025-06-15 12:23:27,972",2025-06-15 12:23:27.972
8oo5__1__1.A__1.B_1.D_1.E,2.83,"2025-06-15 12:23:30,802",2025-06-15 12:23:30.802
4usc__1__1.B__1.V,2.97,"2025-06-15 12:23:33,773",2025-06-15 12:23:33.773
1dp4__2__1.A__1.C,2.84,"2025-06-15 12:23:36,618",2025-06-15 12:23:36.618
2zz5__1__1.A_1.B__1.C,2.84,"2025-06-15 12:23:39,456",2025-06-15 12:23:39.456
6lft__1__1.A__1.B_1.C,2.84,"2025-06-15 12:23:42,301",2025-06-15 12:23:42.301
2pnc__1__1.A__1.C,3.14,"2025-06-15 12:23:45,440",2025-06-15 12:23:45.440
5dqe__2__1.B__1.E,2.81,"2025-06-15 12:23:48,249",2025-06-15 12:23:48.249
2gah__1__1.A_1.B__1.G,2.82,"2025-06-15 12:23:51,071",2025-06-15 12:23:51.071
6yx0__2__1.B_1.D__1.D_1.F,2.82,"2025-06-15 12:23:53,890",2025-06-15 12:23:53.890
8b0e__1__1.A__1.B,2.83,"2025-06-15 12:23:56,721",2025-06-15 12:23:56.721
1r6w__1__1.A__1.B_1.C,2.82,"2025-06-15 12:23:59,541",2025-06-15 12:23:59.541
6qvg__1__1.A_1.B__1.L,2.84,"2025-06-15 12:24:02,377",2025-06-15 12:24:02.377
5tiy__1__1.A__1.C,2.84,"2025-06-15 12:24:05,216",2025-06-15 12:24:05.216
8e1s__1__1.A__1.C_1.E_1.F,2.83,"2025-06-15 12:24:08,042",2025-06-15 12:24:08.042
5kv8__1__1.B__1.S,2.82,"2025-06-15 12:24:10,861",2025-06-15 12:24:10.861
8ttj__4__1.D__1.CA,2.83,"2025-06-15 12:24:13,696",2025-06-15 12:24:13.696
6pia__1__1.A_1.B__1.J_1.L_1.Q,2.83,"2025-06-15 12:24:16,524",2025-06-15 12:24:16.524
5d4v__2__1.B__1.I_1.L,2.85,"2025-06-15 12:24:19,369",2025-06-15 12:24:19.369
7s2r__1__1.A__1.C,2.83,"2025-06-15 12:24:22,200",2025-06-15 12:24:22.200
3lv5__1__1.A_1.B__1.C,2.86,"2025-06-15 12:24:25,059",2025-06-15 12:24:25.059
8gm5__1__1.A__1.D,2.98,"2025-06-15 12:24:28,036",2025-06-15 12:24:28.036
1itc__1__1.A__1.D,2.85,"2025-06-15 12:24:30,887",2025-06-15 12:24:30.887
5ezv__1__1.E__1.K_1.L,2.86,"2025-06-15 12:24:33,748",2025-06-15 12:24:33.748
1l4u__1__1.A__1.C_1.J,2.85,"2025-06-15 12:24:36,596",2025-06-15 12:24:36.596
4ffo__1__1.A__1.B_1.C_1.D_1.E,2.85,"2025-06-15 12:24:39,445",2025-06-15 12:24:39.445
3l4x__1__1.A__1.C,2.85,"2025-06-15 12:24:42,297",2025-06-15 12:24:42.297
3tny__1__1.A__1.B,2.99,"2025-06-15 12:24:45,290",2025-06-15 12:24:45.290
7rtc__2__1.B__1.E,2.85,"2025-06-15 12:24:48,137",2025-06-15 12:24:48.137
3thd__2__1.B__1.P,2.84,"2025-06-15 12:24:50,978",2025-06-15 12:24:50.978
8b1h__1__1.A__1.C,2.83,"2025-06-15 12:24:53,813",2025-06-15 12:24:53.813
5u8z__1__1.D__1.O_1.P,2.81,"2025-06-15 12:24:56,626",2025-06-15 12:24:56.626
6yh0__1__1.A__1.D,2.92,"2025-06-15 12:24:59,543",2025-06-15 12:24:59.543
1tfw__2__1.J__1.M_1.N,2.84,"2025-06-15 12:25:02,384",2025-06-15 12:25:02.384
3inb__1__1.A__1.F,2.85,"2025-06-15 12:25:05,238",2025-06-15 12:25:05.238
3plf__2__1.D__1.C,2.83,"2025-06-15 12:25:08,070",2025-06-15 12:25:08.070
1g4t__2__1.B__1.F_1.G_1.H,2.85,"2025-06-15 12:25:10,921",2025-06-15 12:25:10.921
7kcy__1__1.A__1.B,2.83,"2025-06-15 12:25:13,753",2025-06-15 12:25:13.753
5buh__1__1.A__1.B,2.84,"2025-06-15 12:25:16,595",2025-06-15 12:25:16.595
2r1r__1__1.A__1.G,2.85,"2025-06-15 12:25:19,447",2025-06-15 12:25:19.447
7vtf__1__1.A_1.B__1.F,2.84,"2025-06-15 12:25:22,290",2025-06-15 12:25:22.290
7rbw__2__1.B__1.D,2.85,"2025-06-15 12:25:25,137",2025-06-15 12:25:25.137
7f4c__1__1.A__1.C_1.D,2.85,"2025-06-15 12:25:27,983",2025-06-15 12:25:27.983
4mmd__1__1.A__1.D_1.E,2.84,"2025-06-15 12:25:30,826",2025-06-15 12:25:30.826
7ere__1__1.A_1.B__1.G_1.I,2.83,"2025-06-15 12:25:33,655",2025-06-15 12:25:33.655
2qvh__1__1.B__1.E_1.F,2.79,"2025-06-15 12:25:36,448",2025-06-15 12:25:36.448
