target_id,method,model_id,ref_prot_path,ref_lig_path,pred_complex_path,rmsd,n_atoms,pocket_atoms,success,error
4a1o__1__1.A_1.B__1.E_1.I,mcs,7,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4a1o__1__1.A_1.B__1.E_1.I/4a1o__1__1.A_1.B__1.E_1.I_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4a1o__1__1.A_1.B__1.E_1.I/4a1o__1__1.A_1.B__1.E_1.I_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_4a1o__1__1.A_1.B__1.E_1.I/predictions/4a1o__1__1.A_1.B__1.E_1.I/4a1o__1__1.A_1.B__1.E_1.I_model_7.pdb,0.04695669414746156,22.0,11.0,True,
8gmi__1__1.B__1.K,mcs,9,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8gmi__1__1.B__1.K/8gmi__1__1.B__1.K_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8gmi__1__1.B__1.K/8gmi__1__1.B__1.K_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_8gmi__1__1.B__1.K/predictions/8gmi__1__1.B__1.K/8gmi__1__1.B__1.K_model_9.pdb,0.053367673461678165,16.0,19.0,True,
8gmi__1__1.B__1.K,mcs,8,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8gmi__1__1.B__1.K/8gmi__1__1.B__1.K_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8gmi__1__1.B__1.K/8gmi__1__1.B__1.K_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_8gmi__1__1.B__1.K/predictions/8gmi__1__1.B__1.K/8gmi__1__1.B__1.K_model_8.pdb,0.05720659983007138,16.0,19.0,True,
8gmi__1__1.B__1.K,mcs,3,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8gmi__1__1.B__1.K/8gmi__1__1.B__1.K_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8gmi__1__1.B__1.K/8gmi__1__1.B__1.K_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_8gmi__1__1.B__1.K/predictions/8gmi__1__1.B__1.K/8gmi__1__1.B__1.K_model_3.pdb,0.056478497467602626,16.0,19.0,True,
8gmi__1__1.B__1.K,mcs,2,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8gmi__1__1.B__1.K/8gmi__1__1.B__1.K_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8gmi__1__1.B__1.K/8gmi__1__1.B__1.K_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_8gmi__1__1.B__1.K/predictions/8gmi__1__1.B__1.K/8gmi__1__1.B__1.K_model_2.pdb,0.05437880288175076,16.0,19.0,True,
8gmi__1__1.B__1.K,mcs,0,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8gmi__1__1.B__1.K/8gmi__1__1.B__1.K_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8gmi__1__1.B__1.K/8gmi__1__1.B__1.K_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_8gmi__1__1.B__1.K/predictions/8gmi__1__1.B__1.K/8gmi__1__1.B__1.K_model_0.pdb,0.05409902245003071,16.0,19.0,True,
3bk2__1__2.A__2.E,mcs,1,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3bk2__1__2.A__2.E/3bk2__1__2.A__2.E_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3bk2__1__2.A__2.E/3bk2__1__2.A__2.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_3bk2__1__2.A__2.E/predictions/3bk2__1__2.A__2.E/3bk2__1__2.A__2.E_model_1.pdb,0.003214673516578306,21.0,26.0,True,
3bk2__1__2.A__2.E,mcs,0,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3bk2__1__2.A__2.E/3bk2__1__2.A__2.E_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3bk2__1__2.A__2.E/3bk2__1__2.A__2.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_3bk2__1__2.A__2.E/predictions/3bk2__1__2.A__2.E/3bk2__1__2.A__2.E_model_0.pdb,0.0029913589289709075,21.0,26.0,True,
3bk2__1__2.A__2.E,mcs,2,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3bk2__1__2.A__2.E/3bk2__1__2.A__2.E_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3bk2__1__2.A__2.E/3bk2__1__2.A__2.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_3bk2__1__2.A__2.E/predictions/3bk2__1__2.A__2.E/3bk2__1__2.A__2.E_model_2.pdb,0.0032835600504407436,21.0,26.0,True,
3bk2__1__2.A__2.E,mcs,3,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3bk2__1__2.A__2.E/3bk2__1__2.A__2.E_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3bk2__1__2.A__2.E/3bk2__1__2.A__2.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_3bk2__1__2.A__2.E/predictions/3bk2__1__2.A__2.E/3bk2__1__2.A__2.E_model_3.pdb,0.003715818349207856,21.0,26.0,True,
3bk2__1__2.A__2.E,mcs,7,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3bk2__1__2.A__2.E/3bk2__1__2.A__2.E_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3bk2__1__2.A__2.E/3bk2__1__2.A__2.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_3bk2__1__2.A__2.E/predictions/3bk2__1__2.A__2.E/3bk2__1__2.A__2.E_model_7.pdb,0.0034147414908830805,21.0,26.0,True,
3s1f__1__1.A__1.B,mcs,5,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3s1f__1__1.A__1.B/3s1f__1__1.A__1.B_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3s1f__1__1.A__1.B/3s1f__1__1.A__1.B_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_3s1f__1__1.A__1.B/predictions/3s1f__1__1.A__1.B/3s1f__1__1.A__1.B_model_5.pdb,0.04029869473486496,28.0,9.0,True,
3s1f__1__1.A__1.B,mcs,4,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3s1f__1__1.A__1.B/3s1f__1__1.A__1.B_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3s1f__1__1.A__1.B/3s1f__1__1.A__1.B_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_3s1f__1__1.A__1.B/predictions/3s1f__1__1.A__1.B/3s1f__1__1.A__1.B_model_4.pdb,0.038787259252061904,28.0,9.0,True,
3s1f__1__1.A__1.B,mcs,6,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3s1f__1__1.A__1.B/3s1f__1__1.A__1.B_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3s1f__1__1.A__1.B/3s1f__1__1.A__1.B_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_3s1f__1__1.A__1.B/predictions/3s1f__1__1.A__1.B/3s1f__1__1.A__1.B_model_6.pdb,0.040313771479091196,28.0,9.0,True,
3s1f__1__1.A__1.B,mcs,7,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3s1f__1__1.A__1.B/3s1f__1__1.A__1.B_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3s1f__1__1.A__1.B/3s1f__1__1.A__1.B_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_3s1f__1__1.A__1.B/predictions/3s1f__1__1.A__1.B/3s1f__1__1.A__1.B_model_7.pdb,0.039516221487784504,28.0,9.0,True,
3s1f__1__1.A__1.B,mcs,3,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3s1f__1__1.A__1.B/3s1f__1__1.A__1.B_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3s1f__1__1.A__1.B/3s1f__1__1.A__1.B_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_3s1f__1__1.A__1.B/predictions/3s1f__1__1.A__1.B/3s1f__1__1.A__1.B_model_3.pdb,0.038819933149386865,28.0,9.0,True,
5vsj__1__1.B__1.E,mcs,5,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5vsj__1__1.B__1.E/5vsj__1__1.B__1.E_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5vsj__1__1.B__1.E/5vsj__1__1.B__1.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_5vsj__1__1.B__1.E/predictions/5vsj__1__1.B__1.E/5vsj__1__1.B__1.E_model_5.pdb,0.07599880753518308,28.0,29.0,True,
5vsj__1__1.B__1.E,mcs,4,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5vsj__1__1.B__1.E/5vsj__1__1.B__1.E_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5vsj__1__1.B__1.E/5vsj__1__1.B__1.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_5vsj__1__1.B__1.E/predictions/5vsj__1__1.B__1.E/5vsj__1__1.B__1.E_model_4.pdb,0.07599111806158763,28.0,29.0,True,
5vsj__1__1.B__1.E,mcs,6,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5vsj__1__1.B__1.E/5vsj__1__1.B__1.E_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5vsj__1__1.B__1.E/5vsj__1__1.B__1.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_5vsj__1__1.B__1.E/predictions/5vsj__1__1.B__1.E/5vsj__1__1.B__1.E_model_6.pdb,0.017278306487477905,28.0,29.0,True,
5vsj__1__1.B__1.E,mcs,7,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5vsj__1__1.B__1.E/5vsj__1__1.B__1.E_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5vsj__1__1.B__1.E/5vsj__1__1.B__1.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_5vsj__1__1.B__1.E/predictions/5vsj__1__1.B__1.E/5vsj__1__1.B__1.E_model_7.pdb,0.07959971556845385,28.0,29.0,True,
5vsj__1__1.B__1.E,mcs,3,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5vsj__1__1.B__1.E/5vsj__1__1.B__1.E_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5vsj__1__1.B__1.E/5vsj__1__1.B__1.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_5vsj__1__1.B__1.E/predictions/5vsj__1__1.B__1.E/5vsj__1__1.B__1.E_model_3.pdb,0.0757585122021048,28.0,29.0,True,
2vkh__1__1.A__1.D_1.E,mcs,8,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2vkh__1__1.A__1.D_1.E/2vkh__1__1.A__1.D_1.E_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2vkh__1__1.A__1.D_1.E/2vkh__1__1.A__1.D_1.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_2vkh__1__1.A__1.D_1.E/predictions/2vkh__1__1.A__1.D_1.E/2vkh__1__1.A__1.D_1.E_model_8.pdb,0.0016309187369782199,36.0,34.0,True,
2vkh__1__1.A__1.D_1.E,mcs,9,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2vkh__1__1.A__1.D_1.E/2vkh__1__1.A__1.D_1.E_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2vkh__1__1.A__1.D_1.E/2vkh__1__1.A__1.D_1.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_2vkh__1__1.A__1.D_1.E/predictions/2vkh__1__1.A__1.D_1.E/2vkh__1__1.A__1.D_1.E_model_9.pdb,0.0008224018637373922,36.0,34.0,True,
2vkh__1__1.A__1.D_1.E,mcs,1,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2vkh__1__1.A__1.D_1.E/2vkh__1__1.A__1.D_1.E_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2vkh__1__1.A__1.D_1.E/2vkh__1__1.A__1.D_1.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_2vkh__1__1.A__1.D_1.E/predictions/2vkh__1__1.A__1.D_1.E/2vkh__1__1.A__1.D_1.E_model_1.pdb,0.004197044416288422,36.0,34.0,True,
2vkh__1__1.A__1.D_1.E,mcs,0,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2vkh__1__1.A__1.D_1.E/2vkh__1__1.A__1.D_1.E_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2vkh__1__1.A__1.D_1.E/2vkh__1__1.A__1.D_1.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_2vkh__1__1.A__1.D_1.E/predictions/2vkh__1__1.A__1.D_1.E/2vkh__1__1.A__1.D_1.E_model_0.pdb,0.0035830964904791365,36.0,34.0,True,
2vkh__1__1.A__1.D_1.E,mcs,2,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2vkh__1__1.A__1.D_1.E/2vkh__1__1.A__1.D_1.E_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2vkh__1__1.A__1.D_1.E/2vkh__1__1.A__1.D_1.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_2vkh__1__1.A__1.D_1.E/predictions/2vkh__1__1.A__1.D_1.E/2vkh__1__1.A__1.D_1.E_model_2.pdb,0.0037727392720242167,36.0,34.0,True,
7k5m__1__1.B__1.I,mcs,9,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7k5m__1__1.B__1.I/7k5m__1__1.B__1.I_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7k5m__1__1.B__1.I/7k5m__1__1.B__1.I_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_7k5m__1__1.B__1.I/predictions/7k5m__1__1.B__1.I/7k5m__1__1.B__1.I_model_9.pdb,0.05214955651194801,26.0,18.0,True,
7k5m__1__1.B__1.I,mcs,8,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7k5m__1__1.B__1.I/7k5m__1__1.B__1.I_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7k5m__1__1.B__1.I/7k5m__1__1.B__1.I_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_7k5m__1__1.B__1.I/predictions/7k5m__1__1.B__1.I/7k5m__1__1.B__1.I_model_8.pdb,0.051048525760613736,26.0,18.0,True,
7k5m__1__1.B__1.I,mcs,6,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7k5m__1__1.B__1.I/7k5m__1__1.B__1.I_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7k5m__1__1.B__1.I/7k5m__1__1.B__1.I_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_7k5m__1__1.B__1.I/predictions/7k5m__1__1.B__1.I/7k5m__1__1.B__1.I_model_6.pdb,0.05185575412071671,26.0,18.0,True,
7k5m__1__1.B__1.I,mcs,7,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7k5m__1__1.B__1.I/7k5m__1__1.B__1.I_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7k5m__1__1.B__1.I/7k5m__1__1.B__1.I_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_7k5m__1__1.B__1.I/predictions/7k5m__1__1.B__1.I/7k5m__1__1.B__1.I_model_7.pdb,0.04768355080973366,26.0,18.0,True,
7k5m__1__1.B__1.I,mcs,5,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7k5m__1__1.B__1.I/7k5m__1__1.B__1.I_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7k5m__1__1.B__1.I/7k5m__1__1.B__1.I_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_7k5m__1__1.B__1.I/predictions/7k5m__1__1.B__1.I/7k5m__1__1.B__1.I_model_5.pdb,0.05011340396442661,26.0,18.0,True,
7db7__1__2.A__2.C,mcs,8,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7db7__1__2.A__2.C/7db7__1__2.A__2.C_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7db7__1__2.A__2.C/7db7__1__2.A__2.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_7db7__1__2.A__2.C/predictions/7db7__1__2.A__2.C/7db7__1__2.A__2.C_model_8.pdb,0.01152864795684005,30.0,26.0,True,
7db7__1__2.A__2.C,mcs,9,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7db7__1__2.A__2.C/7db7__1__2.A__2.C_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7db7__1__2.A__2.C/7db7__1__2.A__2.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_7db7__1__2.A__2.C/predictions/7db7__1__2.A__2.C/7db7__1__2.A__2.C_model_9.pdb,0.011037945465208338,30.0,26.0,True,
7db7__1__2.A__2.C,mcs,1,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7db7__1__2.A__2.C/7db7__1__2.A__2.C_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7db7__1__2.A__2.C/7db7__1__2.A__2.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_7db7__1__2.A__2.C/predictions/7db7__1__2.A__2.C/7db7__1__2.A__2.C_model_1.pdb,0.012781892187262516,30.0,26.0,True,
7db7__1__2.A__2.C,mcs,0,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7db7__1__2.A__2.C/7db7__1__2.A__2.C_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7db7__1__2.A__2.C/7db7__1__2.A__2.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_7db7__1__2.A__2.C/predictions/7db7__1__2.A__2.C/7db7__1__2.A__2.C_model_0.pdb,0.012343191681731626,30.0,26.0,True,
7db7__1__2.A__2.C,mcs,2,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7db7__1__2.A__2.C/7db7__1__2.A__2.C_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7db7__1__2.A__2.C/7db7__1__2.A__2.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_7db7__1__2.A__2.C/predictions/7db7__1__2.A__2.C/7db7__1__2.A__2.C_model_2.pdb,0.011121950554971251,30.0,26.0,True,
1j1m__1__1.A__1.B,mcs,9,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1j1m__1__1.A__1.B/1j1m__1__1.A__1.B_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1j1m__1__1.A__1.B/1j1m__1__1.A__1.B_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_1j1m__1__1.A__1.B/predictions/1j1m__1__1.A__1.B/1j1m__1__1.A__1.B_model_9.pdb,0.012743854936278672,23.0,19.0,True,
1j1m__1__1.A__1.B,mcs,8,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1j1m__1__1.A__1.B/1j1m__1__1.A__1.B_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1j1m__1__1.A__1.B/1j1m__1__1.A__1.B_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_1j1m__1__1.A__1.B/predictions/1j1m__1__1.A__1.B/1j1m__1__1.A__1.B_model_8.pdb,0.012145310845645673,23.0,19.0,True,
1j1m__1__1.A__1.B,mcs,6,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1j1m__1__1.A__1.B/1j1m__1__1.A__1.B_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1j1m__1__1.A__1.B/1j1m__1__1.A__1.B_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_1j1m__1__1.A__1.B/predictions/1j1m__1__1.A__1.B/1j1m__1__1.A__1.B_model_6.pdb,0.01269071365584922,23.0,19.0,True,
1j1m__1__1.A__1.B,mcs,7,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1j1m__1__1.A__1.B/1j1m__1__1.A__1.B_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1j1m__1__1.A__1.B/1j1m__1__1.A__1.B_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_1j1m__1__1.A__1.B/predictions/1j1m__1__1.A__1.B/1j1m__1__1.A__1.B_model_7.pdb,0.01293621452868848,23.0,19.0,True,
1j1m__1__1.A__1.B,mcs,5,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1j1m__1__1.A__1.B/1j1m__1__1.A__1.B_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1j1m__1__1.A__1.B/1j1m__1__1.A__1.B_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_1j1m__1__1.A__1.B/predictions/1j1m__1__1.A__1.B/1j1m__1__1.A__1.B_model_5.pdb,0.013165408275568995,23.0,19.0,True,
8b0d__1__1.A__1.C,mcs,9,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8b0d__1__1.A__1.C/8b0d__1__1.A__1.C_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8b0d__1__1.A__1.C/8b0d__1__1.A__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_8b0d__1__1.A__1.C/predictions/8b0d__1__1.A__1.C/8b0d__1__1.A__1.C_model_9.pdb,0.3715070131919571,19.0,27.0,True,
8b0d__1__1.A__1.C,mcs,8,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8b0d__1__1.A__1.C/8b0d__1__1.A__1.C_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8b0d__1__1.A__1.C/8b0d__1__1.A__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_8b0d__1__1.A__1.C/predictions/8b0d__1__1.A__1.C/8b0d__1__1.A__1.C_model_8.pdb,0.35804197251822256,19.0,27.0,True,
8b0d__1__1.A__1.C,mcs,3,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8b0d__1__1.A__1.C/8b0d__1__1.A__1.C_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8b0d__1__1.A__1.C/8b0d__1__1.A__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_8b0d__1__1.A__1.C/predictions/8b0d__1__1.A__1.C/8b0d__1__1.A__1.C_model_3.pdb,0.3532620461364861,19.0,27.0,True,
8b0d__1__1.A__1.C,mcs,2,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8b0d__1__1.A__1.C/8b0d__1__1.A__1.C_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8b0d__1__1.A__1.C/8b0d__1__1.A__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_8b0d__1__1.A__1.C/predictions/8b0d__1__1.A__1.C/8b0d__1__1.A__1.C_model_2.pdb,0.3668233927798631,19.0,27.0,True,
8b0d__1__1.A__1.C,mcs,0,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8b0d__1__1.A__1.C/8b0d__1__1.A__1.C_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8b0d__1__1.A__1.C/8b0d__1__1.A__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_8b0d__1__1.A__1.C/predictions/8b0d__1__1.A__1.C/8b0d__1__1.A__1.C_model_0.pdb,0.36387644661863006,19.0,27.0,True,
