rmsd_≤_2å,mol_pred_loaded,mol_true_loaded,mol_cond_loaded,sanitization,molecular_formula,molecular_bonds,tetrahedral_chirality,double_bond_stereochemistry,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,double_bond_flatness,internal_energy,minimum_distance_to_protein,minimum_distance_to_organic_cofactors,minimum_distance_to_inorganic_cofactors,volume_overlap_with_protein,volume_overlap_with_organic_cofactors,volume_overlap_with_inorganic_cofactors,rmsd,pb_valid,method,post-processing,dataset,docked_ligand_successfully_loaded,method_category,method_assignment_index,rmsd_within_threshold,rmsd_within_threshold_and_pb_valid,RMSD ≤ 2 Å & PB-Valid,RMSD ≤ 2 Å
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,7.356170144328344,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,5.854972144953537,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,4.515232643345126,False,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,7.520113841238387,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,6.189986154475032,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,14.62128414333023,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,23.24746234981105,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,4.386985753339073,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2.5743301973352763,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,46.71719185863219,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,3.33900449235996,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,5.038151645196877,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,6.065904057290889,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,37.41832802293895,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,7.096074513419375,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,16.00370040297666,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,7.242558358165198,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,8.949301621760291,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.1560002883505984,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,True,True,1,1
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,10.084429507909704,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,5.588610602876911,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,8.831985589007969,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,25.443718727156742,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,7.48527627389609,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,38.21073331375623,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,10.559543684293976,False,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,5.501696516126235,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.501705041046021,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,True,True,1,1
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,9.429688394613695,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,23.6219370974375,False,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,5.327256724818245,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,32.41529616026815,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,20.02233044927588,False,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,10.984989371865591,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2.501380618778358,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,35.837979911331495,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,11.59732412239996,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,28.27425994905378,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,6.986855438369015,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,10.475618241681708,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.3858193632982283,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,True,True,1,1
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,66.9804869021568,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,55.783224889793374,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,17.90289853316744,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,24.43261094725653,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.827576954278403,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,True,True,1,1
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,10.796839681946151,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,4.784155829401881,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,21.12299183591188,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,3.416538160184956,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,42.90433097019461,False,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,6.681289549929715,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,6.396452063448924,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.9591779033928631,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,True,True,1,1
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,9.305678149290452,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,48.27936230592391,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,27.29961683840653,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,6.034048658036092,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,10.604222309611709,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,9.704544553970578,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,24.662485001403336,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,6.765448487720531,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,3.4182944577669128,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,69.47532049966556,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,56.30352520199271,True,DiffDock-L-Vina,none,Posebusters Benchmark set,True,Conventional blind,6,False,False,0,0
